configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
77,0,3,0,2,0,-1,1,2,3,3, 668 , 66.1 , 0
78,1,3,1,3,3,-1,2,3,1,3, 1029 , 99.2 , 0
79,0,2,1,1,1,-1,1,2,3,3, 1028 , 101.7 , 0
8,1,1,0,5,0,1000,1,2,2,3, 668 , 66.7 , 0
80,1,1,1,2,0,1000,2,1,2,2, 1029 , 101.7 , 0
81,1,2,1,3,3,-1,2,3,2,2, 1029 , 99.4 , 0
82,0,2,0,2,0,-1,2,3,1,1, 651 , 64.4 , 0
83,1,3,0,3,4,1000,2,3,1,2, 651 , 63.4 , 0
84,0,2,1,1,1,1000,1,1,1,2, 1028 , 101.6 , 0
85,0,3,0,5,2,1000,2,2,2,3, 651 , 64.3 , 0
86,0,1,0,5,1,-1,2,2,3,3, 651 , 64.4 , 0
87,0,1,0,4,1,1000,1,2,3,2, 668 , 66.0 , 0
88,1,3,0,5,4,1000,1,3,3,2, 668 , 66.7 , 0
89,1,2,1,4,-1,-1,1,1,1,2, 1028 , 100.3 , 0
9,0,1,0,1,0,1000,1,1,2,3, 668 , 66.1 , 0
90,1,1,1,1,3,1000,1,1,1,3, 1028 , 99.8 , 0
91,1,3,1,1,1,-1,2,2,1,1, 1029 , 99.1 , 0
92,0,3,0,3,1,-1,2,1,1,2, 651 , 64.4 , 0
93,1,2,0,5,4,-1,2,1,3,3, 651 , 63.4 , 0
94,1,2,0,5,4,1000,1,2,1,1, 668 , 66.7 , 0
95,1,1,0,1,0,-1,1,1,1,2, 668 , 66.7 , 0
96,0,1,0,5,2,-1,1,3,1,1, 668 , 66.1 , 0
97,0,2,1,5,2,1000,1,2,2,2, 1028 , 101.7 , 0
98,0,1,1,5,3,1000,1,3,3,2, 1028 , 101.7 , 0
99,0,2,0,1,0,1000,1,3,3,2, 668 , 66.1 , 0
