configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
44,0,3,0,3,0,1000,1,2,2,2, 7668 , 763.0 , 1
45,0,2,1,5,1,1000,1,2,3,1, 5014 , 499.9 , 0
46,1,1,0,5,2,-1,2,2,2,3, 3020 , 301.1 , 0
47,0,2,0,5,4,-1,2,2,2,3, 5005 , 499.0 , 0
48,0,3,0,1,3,-1,1,2,2,2, 7667 , 764.6 , 1
49,1,1,1,3,-1,-1,2,1,2,1, 5018 , 498.3 , 0
5,1,2,1,5,-1,1000,1,2,3,3, 5034 , 500.9 , 0
50,1,3,1,5,3,-1,1,2,3,3, 5035 , 500.7 , 1
51,1,3,0,4,0,1000,1,1,3,2, 4702 , 467.9 , 0
52,1,1,0,1,4,1000,2,3,1,3, 3020 , 300.8 , 0
53,0,1,0,4,3,-1,2,3,1,1, 5004 , 499.2 , 0
54,0,1,0,2,-1,-1,2,3,3,1, 5005 , 498.8 , 0
55,1,3,1,5,1,1000,1,1,3,3, 5035 , 502.3 , 1
56,1,3,0,2,3,1000,1,1,1,2, 4702 , 468.9 , 0
57,1,2,1,2,2,1000,2,1,1,3, 5020 , 500.0 , 0
58,0,1,1,1,3,-1,1,1,2,2, 5016 , 498.2 , 0
59,1,2,1,4,0,-1,2,2,1,3, 5018 , 500.1 , 0
6,0,1,0,2,3,1000,2,2,1,1, 5004 , 498.2 , 0
60,1,1,1,1,2,-1,1,3,1,2, 5034 , 500.2 , 0
61,0,1,1,3,0,-1,1,2,1,3, 5016 , 499.9 , 0
62,1,2,0,4,1,-1,1,1,2,3, 5014 , 499.3 , 0
63,1,3,0,4,1,-1,1,1,3,3, 4702 , 467.3 , 0
64,1,3,0,5,3,-1,2,1,3,1, 3020 , 300.7 , 0
65,0,1,1,2,3,1000,1,2,2,1, 5015 , 498.0 , 1
66,0,3,1,2,0,1000,1,1,3,3, 5018 , 499.9 , 0
67,0,3,0,4,3,1000,1,2,1,2, 7668 , 762.7 , 1
68,1,3,1,3,4,-1,2,2,2,3, 5018 , 500.5 , 0
69,0,1,1,4,2,1000,2,3,3,2, 4650 , 462.2 , 0
7,1,2,1,4,3,1000,2,1,1,3, 5018 , 499.1 , 0
70,1,1,1,3,0,-1,1,1,3,1, 5035 , 502.1 , 1
71,1,2,1,3,1,-1,1,2,1,1, 5034 , 500.4 , 0
72,1,2,1,2,-1,1000,1,2,2,2, 5034 , 502.2 , 0
73,0,1,1,3,3,1000,2,3,1,3, 4650 , 463.3 , 0
74,1,1,0,5,1,-1,2,1,2,3, 3021 , 301.2 , 0
75,1,3,0,2,4,-1,2,2,2,1, 3020 , 300.8 , 0
76,0,1,1,2,4,-1,2,2,3,3, 4650 , 463.6 , 0
77,0,3,0,2,0,-1,1,2,3,3, 7668 , 764.4 , 1
78,1,3,1,3,3,-1,2,3,1,3, 5019 , 500.6 , 0
79,0,2,1,1,1,-1,1,2,3,3, 5016 , 499.7 , 0
8,1,1,0,5,0,1000,1,2,2,3, 5014 , 500.0 , 0
80,1,1,1,2,0,1000,2,1,2,2, 5018 , 500.0 , 0
81,1,2,1,3,3,-1,2,3,2,2, 4872 , 485.7 , 0
82,0,2,0,2,0,-1,2,3,1,1, 5004 , 498.9 , 0
83,1,3,0,3,4,1000,2,3,1,2, 3021 , 301.5 , 0
84,0,2,1,1,1,1000,1,1,1,2, 5017 , 498.1 , 0
85,0,3,0,5,2,1000,2,2,2,3, 4837 , 482.2 , 0
86,0,1,0,5,1,-1,2,2,3,3, 5007 , 498.3 , 0
87,0,1,0,4,1,1000,1,2,3,2, 7668 , 761.9 , 1
88,1,3,0,5,4,1000,1,3,3,2, 5014 , 499.8 , 0
89,1,2,1,4,-1,-1,1,1,1,2, 5034 , 500.2 , 0
9,0,1,0,1,0,1000,1,1,2,3, 7668 , 762.6 , 1
90,1,1,1,1,3,1000,1,1,1,3, 5035 , 500.1 , 1
91,1,3,1,1,1,-1,2,2,1,1, 5018 , 498.8 , 0
92,0,3,0,3,1,-1,2,1,1,2, 5006 , 499.4 , 1
93,1,2,0,5,4,-1,2,1,3,3, 3023 , 301.7 , 0
94,1,2,0,5,4,1000,1,2,1,1, 5014 , 500.0 , 0
95,1,1,0,1,0,-1,1,1,1,2, 5014 , 499.6 , 0
96,0,1,0,5,2,-1,1,3,1,1, 7571 , 754.3 , 1
97,0,2,1,5,2,1000,1,2,2,2, 5014 , 498.5 , 0
98,0,1,1,5,3,1000,1,3,3,2, 5015 , 498.3 , 0
99,0,2,0,1,0,1000,1,3,3,2, 7667 , 764.0 , 1
